chainage,date,parameter,value,alert
34.1,2025-11-24,unevenness,5.4,ok
34.2,2025-11-24,unevenness,5.12,ok
34.3,2025-11-24,unevenness,4.91,ok
34.4,2025-11-24,unevenness,4.33,ok
34.5,2025-11-24,unevenness,4.44,ok
34.6,2025-11-24,unevenness,3.8,ok
34.7,2025-11-24,unevenness,3.76,ok
34.8,2025-11-24,unevenness,3.87,ok
34.9,2025-11-24,unevenness,2.5,ok
35.0,2025-11-24,unevenness,2.94,ok
35.1,2025-11-24,unevenness,4.46,ok
35.2,2025-11-24,unevenness,4.38,ok
35.3,2025-11-24,unevenness,4.42,ok
35.4,2025-11-24,unevenness,4.93,ok
35.5,2025-11-24,unevenness,4.7,ok
35.6,2025-11-24,unevenness,4.3,ok
35.7,2025-11-24,unevenness,4.11,ok
35.8,2025-11-24,unevenness,4.93,ok
35.9,2025-11-24,unevenness,4.24,ok
36.0,2025-11-24,unevenness,3.66,ok
36.1,2025-11-24,unevenness,3.77,ok
36.2,2025-11-24,unevenness,2.72,ok
36.3,2025-11-24,unevenness,3.54,ok
36.4,2025-11-24,unevenness,4.08,ok
36.5,2025-11-24,unevenness,3.8,ok
36.6,2025-11-24,unevenness,4.61,ok
36.7,2025-11-24,unevenness,3.75,ok
36.8,2025-11-24,unevenness,4.49,ok
36.9,2025-11-24,unevenness,4.82,ok
37.0,2025-11-24,unevenness,4.59,ok
37.1,2025-11-24,unevenness,5.03,ok
37.2,2025-11-24,unevenness,4.71,ok
37.3,2025-11-24,unevenness,4.2,ok
37.4,2025-11-24,unevenness,5.0,ok
37.5,2025-11-24,unevenness,5.0,ok
37.6,2025-11-24,unevenness,4.98,ok
37.7,2025-11-24,unevenness,4.65,ok
37.8,2025-11-24,unevenness,4.48,ok
37.9,2025-11-24,unevenness,4.23,ok
38.0,2025-11-24,unevenness,4.82,ok
38.1,2025-11-24,unevenness,4.13,ok
38.2,2025-11-24,unevenness,4.39,ok
38.3,2025-11-24,unevenness,4.55,ok
38.4,2025-11-24,unevenness,3.93,ok
38.5,2025-11-24,unevenness,4.59,ok
38.6,2025-11-24,unevenness,3.8,ok
38.7,2025-11-24,unevenness,4.35,ok
38.8,2025-11-24,unevenness,4.21,ok
38.9,2025-11-24,unevenness,3.97,ok
39.0,2025-11-24,unevenness,5.16,ok
39.1,2025-11-24,unevenness,4.1,ok
39.2,2025-11-24,unevenness,3.66,ok
39.3,2025-11-24,unevenness,4.18,ok
39.4,2025-11-24,unevenness,4.25,ok
39.5,2025-11-24,unevenness,4.23,ok
39.6,2025-11-24,unevenness,4.83,ok
39.7,2025-11-24,unevenness,4.71,ok
39.8,2025-11-24,unevenness,4.47,ok
39.9,2025-11-24,unevenness,3.81,ok
40.0,2025-11-24,unevenness,4.03,ok
40.1,2025-11-24,unevenness,4.78,ok
40.2,2025-11-24,unevenness,3.71,ok
40.3,2025-11-24,unevenness,4.19,ok
40.4,2025-11-24,unevenness,5.05,ok
40.5,2025-11-24,unevenness,4.67,ok
40.6,2025-11-24,unevenness,3.99,ok
40.7,2025-11-24,unevenness,3.57,ok
40.8,2025-11-24,unevenness,4.72,ok
40.9,2025-11-24,unevenness,5.06,ok
41.0,2025-11-24,unevenness,5.12,ok
41.1,2025-11-24,unevenness,5.33,ok
41.2,2025-11-24,unevenness,4.01,ok
41.3,2025-11-24,unevenness,4.19,ok
41.4,2025-11-24,unevenness,4.37,ok
41.5,2025-11-24,unevenness,4.7,ok
41.6,2025-11-24,unevenness,5.34,ok
41.7,2025-11-24,unevenness,4.81,ok
41.8,2025-11-24,unevenness,5.25,ok
41.9,2025-11-24,unevenness,6.05,ok
42.0,2025-11-24,unevenness,5.3,ok
42.1,2025-11-24,unevenness,4.92,ok
42.2,2025-11-24,unevenness,4.81,ok
42.3,2025-11-24,unevenness,4.77,ok
42.4,2025-11-24,unevenness,3.17,ok
42.5,2025-11-24,unevenness,3.75,ok
42.6,2025-11-24,unevenness,3.4,ok
42.7,2025-11-24,unevenness,3.31,ok
42.8,2025-11-24,unevenness,3.27,ok
42.9,2025-11-24,unevenness,3.46,ok
43.0,2025-11-24,unevenness,3.96,ok
43.1,2025-11-24,unevenness,4.28,ok
43.2,2025-11-24,unevenness,3.98,ok
43.3,2025-11-24,unevenness,3.48,ok
43.4,2025-11-24,unevenness,3.77,ok
43.5,2025-11-24,unevenness,4.08,ok
43.6,2025-11-24,unevenness,4.28,ok
43.7,2025-11-24,unevenness,3.96,ok
43.8,2025-11-24,unevenness,4.6,ok
43.9,2025-11-24,unevenness,4.56,ok
44.0,2025-11-24,unevenness,4.27,ok
44.1,2025-11-24,unevenness,4.07,ok
44.2,2025-11-24,unevenness,3.97,ok
44.3,2025-11-24,unevenness,4.09,ok
44.4,2025-11-24,unevenness,3.81,ok
44.5,2025-11-24,unevenness,4.25,ok
44.6,2025-11-24,unevenness,3.81,ok
44.7,2025-11-24,unevenness,3.52,ok
44.8,2025-11-24,unevenness,4.06,ok
44.9,2025-11-24,unevenness,3.81,ok
45.0,2025-11-24,unevenness,4.42,ok
45.1,2025-11-24,unevenness,3.98,ok
45.2,2025-11-24,unevenness,4.86,ok
45.3,2025-11-24,unevenness,5.23,ok
45.4,2025-11-24,unevenness,3.82,ok
45.5,2025-11-24,unevenness,4.01,ok
45.6,2025-11-24,unevenness,3.96,ok
45.7,2025-11-24,unevenness,5.29,ok
45.8,2025-11-24,unevenness,4.23,ok
45.9,2025-11-24,unevenness,3.71,ok
46.0,2025-11-24,unevenness,5.12,ok
46.1,2025-11-24,unevenness,4.27,ok
46.2,2025-11-24,unevenness,4.15,ok
46.3,2025-11-24,unevenness,4.24,ok
46.4,2025-11-24,unevenness,4.56,ok
46.5,2025-11-24,unevenness,4.3,ok
46.6,2025-11-24,unevenness,3.55,ok
46.7,2025-11-24,unevenness,3.63,ok
46.8,2025-11-24,unevenness,3.98,ok
46.9,2025-11-24,unevenness,4.29,ok
47.0,2025-11-24,unevenness,3.56,ok
47.1,2025-11-24,unevenness,3.33,ok
47.2,2025-11-24,unevenness,3.51,ok
47.3,2025-11-24,unevenness,4.48,ok
47.4,2025-11-24,unevenness,5.08,ok
47.5,2025-11-24,unevenness,3.52,ok
47.6,2025-11-24,unevenness,4.48,ok
47.7,2025-11-24,unevenness,4.03,ok
47.8,2025-11-24,unevenness,3.26,ok
47.9,2025-11-24,unevenness,3.3,ok
48.0,2025-11-24,unevenness,4.42,ok
48.1,2025-11-24,unevenness,4.25,ok
48.2,2025-11-24,unevenness,3.6,ok
48.3,2025-11-24,unevenness,3.36,ok
48.4,2025-11-24,unevenness,2.75,ok
48.5,2025-11-24,unevenness,4.08,ok
48.6,2025-11-24,unevenness,3.51,ok
48.7,2025-11-24,unevenness,4.34,ok
48.8,2025-11-24,unevenness,4.93,ok
48.9,2025-11-24,unevenness,4.58,ok
49.0,2025-11-24,unevenness,4.18,ok
49.1,2025-11-24,unevenness,4.58,ok
49.2,2025-11-24,unevenness,5.1,ok
49.3,2025-11-24,unevenness,5.01,ok
49.4,2025-11-24,unevenness,3.94,ok
49.5,2025-11-24,unevenness,4.65,ok
49.6,2025-11-24,unevenness,4.9,ok
49.7,2025-11-24,unevenness,4.6,ok
49.8,2025-11-24,unevenness,5.39,ok
49.9,2025-11-24,unevenness,5.44,ok
50.0,2025-11-24,unevenness,5.76,ok
50.1,2025-11-24,unevenness,6.39,ok
50.2,2025-11-24,unevenness,6.26,ok
50.3,2025-11-24,unevenness,5.75,ok
50.4,2025-11-24,unevenness,4.7,ok
50.5,2025-11-24,unevenness,4.07,ok
50.6,2025-11-24,unevenness,3.84,ok
50.7,2025-11-24,unevenness,4.55,ok
50.8,2025-11-24,unevenness,4.49,ok
50.9,2025-11-24,unevenness,3.64,ok
51.0,2025-11-24,unevenness,4.16,ok
51.1,2025-11-24,unevenness,4.7,ok
51.2,2025-11-24,unevenness,4.08,ok
51.3,2025-11-24,unevenness,4.44,ok
51.4,2025-11-24,unevenness,5.89,ok
51.5,2025-11-24,unevenness,4.59,ok
51.6,2025-11-24,unevenness,5.47,ok
51.7,2025-11-24,unevenness,5.63,ok
51.8,2025-11-24,unevenness,4.78,ok
51.9,2025-11-24,unevenness,5.07,ok
52.0,2025-11-24,unevenness,5.7,ok
52.1,2025-11-24,unevenness,4.82,ok
52.2,2025-11-24,unevenness,5.86,ok
52.3,2025-11-24,unevenness,4.23,ok
52.4,2025-11-24,unevenness,4.99,ok
52.5,2025-11-24,unevenness,4.12,ok
52.6,2025-11-24,unevenness,3.81,ok
52.7,2025-11-24,unevenness,4.12,ok
52.8,2025-11-24,unevenness,3.73,ok
52.9,2025-11-24,unevenness,3.86,ok
53.0,2025-11-24,unevenness,4.11,ok
53.1,2025-11-24,unevenness,3.02,ok
53.2,2025-11-24,unevenness,3.28,ok
53.3,2025-11-24,unevenness,4.07,ok
53.4,2025-11-24,unevenness,4.31,ok
53.5,2025-11-24,unevenness,4.39,ok
53.6,2025-11-24,unevenness,4.23,ok
53.7,2025-11-24,unevenness,4.4,ok
53.8,2025-11-24,unevenness,4.94,ok
53.9,2025-11-24,unevenness,4.15,ok
54.0,2025-11-24,unevenness,4.49,ok
54.1,2025-11-24,unevenness,4.65,ok
54.2,2025-11-24,unevenness,4.32,ok
54.3,2025-11-24,unevenness,3.53,ok
54.4,2025-11-24,unevenness,4.01,ok
54.5,2025-11-24,unevenness,5.29,ok
54.6,2025-11-24,unevenness,5.48,ok
54.7,2025-11-24,unevenness,5.04,ok
54.8,2025-11-24,unevenness,4.75,ok
54.9,2025-11-24,unevenness,5.08,ok
55.0,2025-11-24,unevenness,4.03,ok
55.1,2025-11-24,unevenness,4.19,ok
55.2,2025-11-24,unevenness,4.21,ok
55.3,2025-11-24,unevenness,3.84,ok
55.4,2025-11-24,unevenness,5.21,ok
55.5,2025-11-24,unevenness,5.28,ok
55.6,2025-11-24,unevenness,4.97,ok
55.7,2025-11-24,unevenness,6.1,ok
55.8,2025-11-24,unevenness,4.3,ok
55.9,2025-11-24,unevenness,4.46,ok
56.0,2025-11-24,unevenness,4.42,ok
56.1,2025-11-24,unevenness,4.62,ok
56.2,2025-11-24,unevenness,4.66,ok
56.3,2025-11-24,unevenness,3.69,ok
56.4,2025-11-24,unevenness,4.2,ok
56.5,2025-11-24,unevenness,4.93,ok
56.6,2025-11-24,unevenness,3.92,ok
56.7,2025-11-24,unevenness,4.22,ok
56.8,2025-11-24,unevenness,4.55,ok
56.9,2025-11-24,unevenness,4.21,ok
57.0,2025-11-24,unevenness,3.62,ok
57.1,2025-11-24,unevenness,3.72,ok
57.2,2025-11-24,unevenness,4.36,ok
57.3,2025-11-24,unevenness,4.64,ok
57.4,2025-11-24,unevenness,3.26,ok
57.5,2025-11-24,unevenness,3.02,ok
57.6,2025-11-24,unevenness,3.42,ok
57.7,2025-11-24,unevenness,4.66,ok
57.8,2025-11-24,unevenness,4.49,ok
57.9,2025-11-24,unevenness,4.99,ok
58.0,2025-11-24,unevenness,4.94,ok
58.1,2025-11-24,unevenness,4.13,ok
58.2,2025-11-24,unevenness,4.33,ok
58.3,2025-11-24,unevenness,4.36,ok
58.4,2025-11-24,unevenness,4.08,ok
58.5,2025-11-24,unevenness,4.1,ok
58.6,2025-11-24,unevenness,3.97,ok
58.7,2025-11-24,unevenness,4.53,ok
58.8,2025-11-24,unevenness,3.74,ok
58.9,2025-11-24,unevenness,4.19,ok
59.0,2025-11-24,unevenness,3.65,ok
59.1,2025-11-24,unevenness,3.7,ok
59.2,2025-11-24,unevenness,3.94,ok
59.3,2025-11-24,unevenness,3.49,ok
59.4,2025-11-24,unevenness,3.19,ok
59.5,2025-11-24,unevenness,4.6,ok
59.6,2025-11-24,unevenness,5.14,ok
59.7,2025-11-24,unevenness,4.72,ok
59.8,2025-11-24,unevenness,4.2,ok
59.9,2025-11-24,unevenness,3.7,ok
60.0,2025-11-24,unevenness,4.52,ok
0.0,2025-12-23,unevenness,3.38,ok
0.1,2025-12-23,unevenness,3.27,ok
0.2,2025-12-23,unevenness,3.46,ok
0.3,2025-12-23,unevenness,4.13,ok
0.4,2025-12-23,unevenness,3.86,ok
0.5,2025-12-23,unevenness,4.09,ok
0.6,2025-12-23,unevenness,5.22,ok
0.7,2025-12-23,unevenness,4.19,ok
0.8,2025-12-23,unevenness,3.58,ok
0.9,2025-12-23,unevenness,4.0,ok
1.0,2025-12-23,unevenness,3.68,ok
1.1,2025-12-23,unevenness,4.02,ok
1.2,2025-12-23,unevenness,3.09,ok
1.3,2025-12-23,unevenness,3.83,ok
1.4,2025-12-23,unevenness,3.45,ok
1.5,2025-12-23,unevenness,2.98,ok
1.6,2025-12-23,unevenness,3.1,ok
1.7,2025-12-23,unevenness,3.26,ok
1.8,2025-12-23,unevenness,3.28,ok
1.9,2025-12-23,unevenness,3.64,ok
2.0,2025-12-23,unevenness,3.65,ok
2.1,2025-12-23,unevenness,3.82,ok
2.2,2025-12-23,unevenness,3.89,ok
2.3,2025-12-23,unevenness,4.4,ok
2.4,2025-12-23,unevenness,3.36,ok
2.5,2025-12-23,unevenness,3.85,ok
2.6,2025-12-23,unevenness,7.11,ok
2.7,2025-12-23,unevenness,6.11,ok
2.8,2025-12-23,unevenness,6.04,ok
2.9,2025-12-23,unevenness,5.93,ok
3.0,2025-12-23,unevenness,6.4,ok
3.1,2025-12-23,unevenness,22.88,critical
3.2,2025-12-23,unevenness,21.0,critical
3.3,2025-12-23,unevenness,21.73,critical
3.4,2025-12-23,unevenness,25.27,critical
3.5,2025-12-23,unevenness,26.39,critical
3.6,2025-12-23,unevenness,24.17,critical
3.7,2025-12-23,unevenness,23.59,critical
3.8,2025-12-23,unevenness,6.98,ok
3.9,2025-12-23,unevenness,7.22,ok
4.0,2025-12-23,unevenness,6.75,ok
4.1,2025-12-23,unevenness,3.83,ok
4.2,2025-12-23,unevenness,3.68,ok
4.3,2025-12-23,unevenness,4.27,ok
4.4,2025-12-23,unevenness,4.64,ok
4.5,2025-12-23,unevenness,3.98,ok
4.6,2025-12-23,unevenness,3.65,ok
4.7,2025-12-23,unevenness,3.29,ok
4.8,2025-12-23,unevenness,4.1,ok
4.9,2025-12-23,unevenness,4.12,ok
5.0,2025-12-23,unevenness,4.14,ok
5.1,2025-12-23,unevenness,4.66,ok
5.2,2025-12-23,unevenness,4.8,ok
5.3,2025-12-23,unevenness,4.06,ok
5.4,2025-12-23,unevenness,5.26,ok
5.5,2025-12-23,unevenness,4.46,ok
5.6,2025-12-23,unevenness,4.86,ok
5.7,2025-12-23,unevenness,3.56,ok
5.8,2025-12-23,unevenness,4.64,ok
5.9,2025-12-23,unevenness,5.14,ok
6.0,2025-12-23,unevenness,5.22,ok
6.1,2025-12-23,unevenness,4.48,ok
6.2,2025-12-23,unevenness,5.97,ok
6.3,2025-12-23,unevenness,5.37,ok
6.4,2025-12-23,unevenness,4.71,ok
6.5,2025-12-23,unevenness,4.85,ok
6.6,2025-12-23,unevenness,3.51,ok
6.7,2025-12-23,unevenness,4.36,ok
6.8,2025-12-23,unevenness,3.66,ok
6.9,2025-12-23,unevenness,4.46,ok
7.0,2025-12-23,unevenness,4.55,ok
7.1,2025-12-23,unevenness,4.24,ok
7.2,2025-12-23,unevenness,3.83,ok
7.3,2025-12-23,unevenness,4.83,ok
7.4,2025-12-23,unevenness,3.83,ok
7.5,2025-12-23,unevenness,4.07,ok
7.6,2025-12-23,unevenness,3.34,ok
7.7,2025-12-23,unevenness,3.66,ok
7.8,2025-12-23,unevenness,2.99,ok
7.9,2025-12-23,unevenness,2.6,ok
8.0,2025-12-23,unevenness,3.68,ok
8.1,2025-12-23,unevenness,4.18,ok
8.2,2025-12-23,unevenness,3.64,ok
8.3,2025-12-23,unevenness,3.82,ok
8.4,2025-12-23,unevenness,4.46,ok
8.5,2025-12-23,unevenness,3.74,ok
8.6,2025-12-23,unevenness,4.34,ok
8.7,2025-12-23,unevenness,4.6,ok
8.8,2025-12-23,unevenness,4.74,ok
8.9,2025-12-23,unevenness,4.7,ok
9.0,2025-12-23,unevenness,4.35,ok
9.1,2025-12-23,unevenness,4.74,ok
9.2,2025-12-23,unevenness,4.7,ok
9.3,2025-12-23,unevenness,4.69,ok
9.4,2025-12-23,unevenness,4.44,ok
9.5,2025-12-23,unevenness,3.66,ok
9.6,2025-12-23,unevenness,4.18,ok
9.7,2025-12-23,unevenness,5.15,ok
9.8,2025-12-23,unevenness,4.61,ok
9.9,2025-12-23,unevenness,4.71,ok
10.0,2025-12-23,unevenness,3.98,ok
10.1,2025-12-23,unevenness,4.15,ok
10.2,2025-12-23,unevenness,3.78,ok
10.3,2025-12-23,unevenness,4.17,ok
10.4,2025-12-23,unevenness,3.82,ok
10.5,2025-12-23,unevenness,3.87,ok
10.6,2025-12-23,unevenness,3.64,ok
10.7,2025-12-23,unevenness,3.62,ok
10.8,2025-12-23,unevenness,4.84,ok
10.9,2025-12-23,unevenness,4.86,ok
11.0,2025-12-23,unevenness,4.45,ok
11.1,2025-12-23,unevenness,4.76,ok
11.2,2025-12-23,unevenness,4.52,ok
11.3,2025-12-23,unevenness,4.58,ok
11.4,2025-12-23,unevenness,3.86,ok
11.5,2025-12-23,unevenness,3.46,ok
11.6,2025-12-23,unevenness,3.78,ok
11.7,2025-12-23,unevenness,4.65,ok
11.8,2025-12-23,unevenness,4.07,ok
11.9,2025-12-23,unevenness,3.93,ok
12.0,2025-12-23,unevenness,4.13,ok
12.1,2025-12-23,unevenness,3.19,ok
12.2,2025-12-23,unevenness,4.66,ok
12.3,2025-12-23,unevenness,4.63,ok
12.4,2025-12-23,unevenness,4.37,ok
12.5,2025-12-23,unevenness,4.31,ok
12.6,2025-12-23,unevenness,3.74,ok
12.7,2025-12-23,unevenness,6.45,ok
12.8,2025-12-23,unevenness,6.02,ok
12.9,2025-12-23,unevenness,6.26,ok
13.0,2025-12-23,unevenness,6.3,ok
13.1,2025-12-23,unevenness,6.54,ok
13.2,2025-12-23,unevenness,5.55,ok
13.3,2025-12-23,unevenness,5.83,ok
13.4,2025-12-23,unevenness,5.24,ok
13.5,2025-12-23,unevenness,5.61,ok
13.6,2025-12-23,unevenness,5.94,ok
13.7,2025-12-23,unevenness,6.57,ok
13.8,2025-12-23,unevenness,7.5,ok
13.9,2025-12-23,unevenness,6.83,ok
14.0,2025-12-23,unevenness,5.23,ok
14.1,2025-12-23,unevenness,5.72,ok
14.2,2025-12-23,unevenness,5.3,ok
14.3,2025-12-23,unevenness,5.34,ok
14.4,2025-12-23,unevenness,4.19,ok
14.5,2025-12-23,unevenness,4.68,ok
14.6,2025-12-23,unevenness,5.1,ok
14.7,2025-12-23,unevenness,5.47,ok
14.8,2025-12-23,unevenness,6.07,ok
14.9,2025-12-23,unevenness,5.52,ok
15.0,2025-12-23,unevenness,5.89,ok
15.1,2025-12-23,unevenness,6.16,ok
15.2,2025-12-23,unevenness,5.25,ok
15.3,2025-12-23,unevenness,5.05,ok
15.4,2025-12-23,unevenness,5.02,ok
15.5,2025-12-23,unevenness,4.45,ok
15.6,2025-12-23,unevenness,4.29,ok
15.7,2025-12-23,unevenness,3.38,ok
15.8,2025-12-23,unevenness,3.99,ok
15.9,2025-12-23,unevenness,4.19,ok
16.0,2025-12-23,unevenness,3.72,ok
16.1,2025-12-23,unevenness,3.84,ok
16.2,2025-12-23,unevenness,4.34,ok
16.3,2025-12-23,unevenness,4.48,ok
16.4,2025-12-23,unevenness,4.24,ok
16.5,2025-12-23,unevenness,4.07,ok
16.6,2025-12-23,unevenness,4.84,ok
16.7,2025-12-23,unevenness,4.33,ok
16.8,2025-12-23,unevenness,4.88,ok
16.9,2025-12-23,unevenness,4.71,ok
17.0,2025-12-23,unevenness,5.31,ok
17.1,2025-12-23,unevenness,5.59,ok
17.2,2025-12-23,unevenness,4.37,ok
17.3,2025-12-23,unevenness,4.53,ok
17.4,2025-12-23,unevenness,3.87,ok
17.5,2025-12-23,unevenness,4.84,ok
17.6,2025-12-23,unevenness,4.43,ok
17.7,2025-12-23,unevenness,4.37,ok
17.8,2025-12-23,unevenness,3.29,ok
17.9,2025-12-23,unevenness,4.4,ok
18.0,2025-12-23,unevenness,3.89,ok
18.1,2025-12-23,unevenness,4.73,ok
18.2,2025-12-23,unevenness,4.45,ok
18.3,2025-12-23,unevenness,4.58,ok
18.4,2025-12-23,unevenness,3.4,ok
18.5,2025-12-23,unevenness,3.85,ok
18.6,2025-12-23,unevenness,4.14,ok
18.7,2025-12-23,unevenness,4.78,ok
18.8,2025-12-23,unevenness,4.59,ok
18.9,2025-12-23,unevenness,3.99,ok
19.0,2025-12-23,unevenness,4.43,ok
19.1,2025-12-23,unevenness,4.16,ok
19.2,2025-12-23,unevenness,3.74,ok
19.3,2025-12-23,unevenness,3.73,ok
19.4,2025-12-23,unevenness,3.01,ok
19.5,2025-12-23,unevenness,2.8,ok
19.6,2025-12-23,unevenness,3.94,ok
19.7,2025-12-23,unevenness,4.06,ok
19.8,2025-12-23,unevenness,4.5,ok
19.9,2025-12-23,unevenness,4.44,ok
20.0,2025-12-23,unevenness,4.79,ok
20.1,2025-12-23,unevenness,4.67,ok
20.2,2025-12-23,unevenness,4.8,ok
20.3,2025-12-23,unevenness,5.38,ok
20.4,2025-12-23,unevenness,5.6,ok
20.5,2025-12-23,unevenness,5.4,ok
20.6,2025-12-23,unevenness,4.64,ok
20.7,2025-12-23,unevenness,5.25,ok
20.8,2025-12-23,unevenness,5.06,ok
20.9,2025-12-23,unevenness,5.23,ok
21.0,2025-12-23,unevenness,5.81,ok
21.1,2025-12-23,unevenness,4.49,ok
21.2,2025-12-23,unevenness,5.63,ok
21.3,2025-12-23,unevenness,4.6,ok
21.4,2025-12-23,unevenness,4.0,ok
21.5,2025-12-23,unevenness,3.7,ok
21.6,2025-12-23,unevenness,3.45,ok
21.7,2025-12-23,unevenness,3.66,ok
21.8,2025-12-23,unevenness,3.69,ok
21.9,2025-12-23,unevenness,3.44,ok
22.0,2025-12-23,unevenness,3.77,ok
22.1,2025-12-23,unevenness,4.28,ok
22.2,2025-12-23,unevenness,4.18,ok
22.3,2025-12-23,unevenness,4.05,ok
22.4,2025-12-23,unevenness,4.1,ok
22.5,2025-12-23,unevenness,4.94,ok
22.6,2025-12-23,unevenness,4.99,ok
22.7,2025-12-23,unevenness,4.57,ok
22.8,2025-12-23,unevenness,4.07,ok
22.9,2025-12-23,unevenness,3.92,ok
23.0,2025-12-23,unevenness,4.01,ok
23.1,2025-12-23,unevenness,3.58,ok
23.2,2025-12-23,unevenness,3.89,ok
23.3,2025-12-23,unevenness,3.34,ok
23.4,2025-12-23,unevenness,3.43,ok
23.5,2025-12-23,unevenness,3.68,ok
23.6,2025-12-23,unevenness,3.63,ok
23.7,2025-12-23,unevenness,4.48,ok
23.8,2025-12-23,unevenness,3.97,ok
23.9,2025-12-23,unevenness,4.95,ok
24.0,2025-12-23,unevenness,5.04,ok
24.1,2025-12-23,unevenness,5.35,ok
24.2,2025-12-23,unevenness,5.08,ok
24.3,2025-12-23,unevenness,5.21,ok
24.4,2025-12-23,unevenness,4.56,ok
24.5,2025-12-23,unevenness,5.4,ok
24.6,2025-12-23,unevenness,4.85,ok
24.7,2025-12-23,unevenness,4.2,ok
24.8,2025-12-23,unevenness,4.62,ok
24.9,2025-12-23,unevenness,4.94,ok
25.0,2025-12-23,unevenness,4.77,ok
25.1,2025-12-23,unevenness,4.11,ok
25.2,2025-12-23,unevenness,5.4,ok
25.3,2025-12-23,unevenness,4.74,ok
25.4,2025-12-23,unevenness,3.73,ok
25.5,2025-12-23,unevenness,4.21,ok
25.6,2025-12-23,unevenness,3.62,ok
25.7,2025-12-23,unevenness,3.59,ok
25.8,2025-12-23,unevenness,3.34,ok
25.9,2025-12-23,unevenness,3.99,ok
26.0,2025-12-23,unevenness,3.52,ok
26.1,2025-12-23,unevenness,3.95,ok
26.2,2025-12-23,unevenness,4.31,ok
26.3,2025-12-23,unevenness,4.61,ok
26.4,2025-12-23,unevenness,4.69,ok
26.5,2025-12-23,unevenness,4.94,ok
26.6,2025-12-23,unevenness,3.69,ok
26.7,2025-12-23,unevenness,3.58,ok
26.8,2025-12-23,unevenness,3.42,ok
26.9,2025-12-23,unevenness,3.61,ok
27.0,2025-12-23,unevenness,3.66,ok
27.1,2025-12-23,unevenness,3.89,ok
27.2,2025-12-23,unevenness,3.45,ok
27.3,2025-12-23,unevenness,4.09,ok
27.4,2025-12-23,unevenness,3.94,ok
27.5,2025-12-23,unevenness,3.33,ok
27.6,2025-12-23,unevenness,3.94,ok
27.7,2025-12-23,unevenness,4.25,ok
27.8,2025-12-23,unevenness,3.08,ok
27.9,2025-12-23,unevenness,4.3,ok
28.0,2025-12-23,unevenness,3.69,ok
28.1,2025-12-23,unevenness,3.61,ok
28.2,2025-12-23,unevenness,4.31,ok
28.3,2025-12-23,unevenness,4.83,ok
28.4,2025-12-23,unevenness,4.01,ok
28.5,2025-12-23,unevenness,4.1,ok
28.6,2025-12-23,unevenness,5.2,ok
28.7,2025-12-23,unevenness,4.28,ok
28.8,2025-12-23,unevenness,5.02,ok
28.9,2025-12-23,unevenness,4.37,ok
29.0,2025-12-23,unevenness,3.76,ok
29.1,2025-12-23,unevenness,4.17,ok
29.2,2025-12-23,unevenness,4.36,ok
29.3,2025-12-23,unevenness,4.41,ok
29.4,2025-12-23,unevenness,4.51,ok
29.5,2025-12-23,unevenness,4.05,ok
29.6,2025-12-23,unevenness,3.8,ok
29.7,2025-12-23,unevenness,4.62,ok
29.8,2025-12-23,unevenness,5.01,ok
29.9,2025-12-23,unevenness,3.82,ok
30.0,2025-12-23,unevenness,4.52,ok
30.1,2025-12-23,unevenness,5.05,ok
30.2,2025-12-23,unevenness,5.57,ok
30.3,2025-12-23,unevenness,4.43,ok
30.4,2025-12-23,unevenness,5.03,ok
30.5,2025-12-23,unevenness,4.49,ok
30.6,2025-12-23,unevenness,4.85,ok
30.7,2025-12-23,unevenness,3.99,ok
30.8,2025-12-23,unevenness,2.33,ok
30.9,2025-12-23,unevenness,3.44,ok
31.0,2025-12-23,unevenness,4.42,ok
31.1,2025-12-23,unevenness,4.4,ok
31.2,2025-12-23,unevenness,4.47,ok
31.3,2025-12-23,unevenness,4.08,ok
31.4,2025-12-23,unevenness,3.65,ok
31.5,2025-12-23,unevenness,3.89,ok
31.6,2025-12-23,unevenness,3.1,ok
31.7,2025-12-23,unevenness,2.98,ok
31.8,2025-12-23,unevenness,3.12,ok
31.9,2025-12-23,unevenness,4.0,ok
32.0,2025-12-23,unevenness,3.83,ok
32.1,2025-12-23,unevenness,3.81,ok
32.2,2025-12-23,unevenness,3.74,ok
32.3,2025-12-23,unevenness,3.72,ok
32.4,2025-12-23,unevenness,4.82,ok
32.5,2025-12-23,unevenness,4.5,ok
32.6,2025-12-23,unevenness,4.92,ok
32.7,2025-12-23,unevenness,3.92,ok
32.8,2025-12-23,unevenness,4.96,ok
32.9,2025-12-23,unevenness,5.16,ok
33.0,2025-12-23,unevenness,5.57,ok
33.1,2025-12-23,unevenness,5.93,ok
33.2,2025-12-23,unevenness,5.19,ok
33.3,2025-12-23,unevenness,5.02,ok
33.4,2025-12-23,unevenness,4.3,ok
33.5,2025-12-23,unevenness,5.05,ok
33.6,2025-12-23,unevenness,4.44,ok
33.7,2025-12-23,unevenness,4.73,ok
33.8,2025-12-23,unevenness,5.16,ok
33.9,2025-12-23,unevenness,5.52,ok
34.0,2025-12-23,unevenness,5.47,ok
34.1,2025-12-23,unevenness,5.44,ok
34.2,2025-12-23,unevenness,5.58,ok
34.3,2025-12-23,unevenness,5.08,ok
34.4,2025-12-23,unevenness,4.63,ok
34.5,2025-12-23,unevenness,3.99,ok
34.6,2025-12-23,unevenness,3.94,ok
34.7,2025-12-23,unevenness,4.32,ok
